#separator:tab
#html:true
#tags column:3
Define / recall: <b>Information Bottleneck</b>	Learn a representation T that maximally compresses X (min I(X;T)) while retaining everything predictive of Y (max I(T;Y)); the trade-off curve is the bottleneck, formalizing what a "sufficient, minimal" representation is.	nthexp::bricks
Common mistake — Information Bottleneck?	Treating "deep nets compress, therefore IB explains generalization" as established fact. The compression phase claim is contested: Saxe et al. (2018) showed it is an artifact of saturating (tanh) nonlinearities and the binning estimator used to measure MI — ReLU nets need not compress, and I(X;T) is technically infinite/ill-defined for…	nthexp::bricks::mistakes
Define / recall: <b>Initialization & Residual/Depth Scaling</b>	Choose weight-init variances and downscale residual branches (typically by 1/√(2L) or per-layer) so that at step zero forward activation variance and backward gradient norms stay O(1) across depth, making very deep nets trainable without warmup tricks or norm placement hacks.	nthexp::bricks
Common mistake — Initialization & Residual/Depth Scaling?	Conflating per-layer init (He/Glorot makes *one* layer variance-preserving) with depth stability. Even perfect per-layer init lets residual-stream variance grow ~linearly in L; you also need branch downscaling (1/√L, LayerScale, or DeepNorm). The other classic error: zero-initializing the *whole* branch instead of just its last layer — that kills…	nthexp::bricks::mistakes
Define / recall: <b>Instrumental Variables (IV)</b>	When ignorability fails (unobserved confounder U affects both treatment D and outcome Y), recover the causal effect using an instrument Z that affects D but reaches Y *only through* D — so variation in D induced by Z is "as good as random."	nthexp::bricks
Common mistake — Instrumental Variables (IV)?	Using a **weak instrument** (small Cov(Z,D), low first-stage F). Weak instruments make 2SLS badly biased *toward OLS* and inflate variance — and you cannot test exclusion (condition 2) from data; it is an untestable assumption you must defend. Rule of thumb: first-stage F ≫ 10 (modern work demands much higher).	nthexp::bricks::mistakes
Define / recall: <b>Iterative / Online DPO</b>	Close DPO's distribution-mismatch gap by looping {sample on-policy from the current model → label fresh pairs with a judge/RM → run a round of DPO}, recovering much of online RL's gains while keeping DPO's offline simplicity (no value net, no rollout PPO machinery).	nthexp::bricks
Common mistake — Iterative / Online DPO?	Thinking iterative DPO is just "DPO run a few times on the same data" — the whole point is *regenerating samples from the updated policy each round*. Re-running on the original offline set buys you almost nothing. Second mistake: forgetting to refresh/manage π_ref — leaving it as round-0 SFT while the policy moves far can make the implicit reward…	nthexp::bricks::mistakes
Define / recall: <b>Jacobian</b>	The matrix of all first-order partials J_{ij} = ∂f_i/∂x_j of a vector map f: ℝⁿ → ℝᵐ; it is the best local linear approximation of f, and the chain rule in vector form is just Jacobian multiplication.	nthexp::bricks
Common mistake — Jacobian?	Confusing the Jacobian with the Hessian, and confusing JVP with VJP. The Jacobian is first-order (∂f/∂x); the Hessian is second-order (∂²/∂x², the Jacobian *of the gradient*). And direction matters: reverse mode (VJP) is cheap when outputs ≪ inputs (one scalar loss → all params), forward mode (JVP) when inputs ≪ outputs. Backprop is reverse mode…	nthexp::bricks::mistakes
Define / recall: <b>Jailbreaks & Adversarial Prompts</b>	Inputs crafted to bypass safety alignment and elicit refused behavior — spanning hand-written roleplay/persona attacks, optimization-found adversarial suffixes (GCG), and many-shot in-context attacks; the standard adversarial threat model for aligned LLMs.	nthexp::bricks
Common mistake — Jailbreaks & Adversarial Prompts?	Believing a model is "safe" because it refuses the direct request. Safety training shifts the *refusal trigger*, it does not remove the underlying capability — the harmful knowledge still lives in the weights. Jailbreaks just route around the trigger (suffix, persona, context), so refusal is a shallow behavior, not a guarantee.	nthexp::bricks::mistakes
Define / recall: <b>Judge Bias & Mitigation</b>	Systematic distortions in LLM-as-judge scoring — position, verbosity, self-preference, sycophancy, bandwagon — corrected by position-swapping, length controls, jury/panel aggregation, and reference-anchored rubrics; core eval hygiene for any model-graded benchmark.	nthexp::bricks
Common mistake — Judge Bias & Mitigation?	Trusting a single pass of a single judge as ground truth. A score is only as good as its bias controls: without order-swapping you are measuring position bias, without length control you reward verbosity, and using the same model as both generator and judge bakes in self-preference. Report inter-judge agreement and human correlation, not a bare…	nthexp::bricks::mistakes
Define / recall: <b>Kernel Fusion</b>	Merge multiple elementwise/reduction ops into a single GPU kernel so intermediates stay in registers/SRAM instead of round-tripping through HBM — the standard cure for memory-bound work, and why `torch.compile` and fused optimizers exist.	nthexp::bricks
Common mistake — Kernel Fusion?	Expecting fusion to speed up compute-bound (matmul-dominated) kernels. Fusion attacks HBM traffic and launch overhead — it helps memory-bound ops. A big GEMM is already compute-bound; fusing an epilogue onto it helps only the epilogue, not the matmul FLOPs. Profile first: if you're not bandwidth-bound, fusion buys little.	nthexp::bricks::mistakes
Define / recall: <b>KL Divergence</b>	Asymmetric measure of how different distribution Q is from distribution P; appears in RLHF, VAEs, conformal prediction, and generalization bounds.	nthexp::bricks
Common mistake — KL Divergence?	Confusing the direction. KL(model‖data) penalizes the model for missing modes (mode-covering). KL(data‖model) penalizes the model for hallucinating modes (mode-seeking). RLHF uses KL(π‖π_ref) — it penalizes the policy for deviating from the reference, not the reverse.	nthexp::bricks::mistakes
Define / recall: <b>KL Regularization to Reference Policy</b>	Penalize divergence from the frozen SFT/reference model (β·KL[π_θ‖π_ref]) during RL so the policy chases reward without collapsing into degenerate, off-distribution text; the central stability knob across PPO, DPO, and GRPO.	nthexp::bricks
Common mistake — KL Regularization to Reference Policy?	Treating β as a fixed safe constant and ignoring that the *reference* itself defines what "degenerate" means. If π_ref is weak, a large β chains the policy to a bad prior; if β is too small, the policy reward-hacks and drifts into high-reward gibberish the reward model overrates. Also: per-token KL in PPO is reward shaping, not a constraint — it…	nthexp::bricks::mistakes
Define / recall: <b>Knowledge Distillation</b>	Train a small student to match a large teacher's soft output distribution (and often intermediate features/attention), transferring "dark knowledge" — the relative probabilities of wrong classes — that hard labels throw away.	nthexp::bricks
Common mistake — Knowledge Distillation?	Distilling off-policy only. If the student trains purely on teacher outputs/data it never produced, at inference it sees its own (lower-quality) generations and drifts (exposure bias). On-policy KD — student generates, teacher provides the target distribution — closes this gap; it is the dominant modern recipe for sequence models.	nthexp::bricks::mistakes
Define / recall: <b>KV-Cache-Aware Agent Design</b>	Engineer agent prompts as a stable, append-only token stream so the longest possible prefix hits the provider's prompt cache, turning O(N²) recompute over a multi-turn agent loop into O(N) and slashing TTFT and per-call cost ~10x.	nthexp::bricks
Common mistake — KV-Cache-Aware Agent Design?	Mutating the prefix to "save tokens" — e.g., re-summarizing or pruning old turns, sorting tool definitions alphabetically, or stamping the current time into the system prompt. Each of these moves the first-differing token earlier, evicting the cached suffix and forcing a full recompute. The token "savings" are dwarfed by losing the cache; an…	nthexp::bricks::mistakes
Define / recall: <b>KV-Cache Compression / Eviction</b>	Bound KV-cache memory by keeping only a subset of token K,V (attention sinks + recent window, or top-scoring tokens) and dropping/merging the rest, trading a small accuracy hit for sublinear-in-context memory — distinct from KV *quantization*, which shrinks bits per kept token rather than the token count.	nthexp::bricks
Common mistake — KV-Cache Compression / Eviction?	Treating eviction as lossless like FlashAttention or quantization. Evicted tokens are *gone* — accuracy collapses on tasks needing the dropped middle (needle-in-haystack, exact retrieval, long-horizon agents). The attention-score importance estimate is also a leaky proxy: a token unimportant for past queries can be critical for a future one.…	nthexp::bricks::mistakes
Define / recall: <b>KV-Cache Quantization</b>	Store cached K/V in low precision (FP8/INT8/INT4) with the right granularity — per-channel for keys, per-token for values — to halve or quarter KV memory and bandwidth, extending context and batch size at near-lossless quality.	nthexp::bricks
Common mistake — KV-Cache Quantization?	Applying per-tensor or per-token scaling uniformly to *both* K and V. Keys have per-channel outliers (often amplified by RoPE), so a per-token key scale lets one bad channel crush the rest — accuracy collapses. The asymmetry (per-channel keys, per-token values) is the whole trick, not an optimization.	nthexp::bricks::mistakes
Define / recall: <b>KV Cache</b>	Cache the K,V projections of all past tokens so each autoregressive decode step is O(1) in sequence length instead of O(N); the cache grows linearly with context × layers × KV-heads and is the dominant memory bottleneck of LLM inference.	nthexp::bricks
Common mistake — KV Cache?	Thinking the cache makes attention sublinear. Per step it removes the O(t²) *recompute*, but reading the cache is still O(t) per step and O(S²) total over a generation — and the cache itself grows linearly with context. Long-context decode is bandwidth-bound on cache reads, not FLOP-bound.	nthexp::bricks::mistakes
Define / recall: <b>Label Smoothing</b>	Replace one-hot targets with a mixture of the hard label and a uniform distribution — softening the target curbs overconfidence, improves calibration, and acts as a regularizer (Szegedy et al., 2016).	nthexp::bricks
Common mistake — Label Smoothing?	Stacking label smoothing on top of a process where you later need the model's logits/features as a teacher. Müller et al. found smoothing *erases* the inter-class similarity structure in logits, so a label-smoothed teacher distills *worse* than an un-smoothed one — even though it is itself more accurate. Also: people forget smoothed CE no longer…	nthexp::bricks::mistakes
Define / recall: <b>Large-Batch / Memory-Bank Negatives</b>	Contrastive learning needs many negatives per positive; you get them via huge in-batch negatives (CLIP), a momentum-encoded memory queue decoupled from batch size (MoCo), or a batch-decoupled loss (SigLIP) — a perpetual systems-vs-objective tradeoff.	nthexp::bricks
Common mistake — Large-Batch / Memory-Bank Negatives?	Believing "more negatives is always strictly better." Quality matters more than count: a few mined hard negatives beat thousands of trivially-easy ones, and a stale memory bank without a momentum encoder hurts because queued keys come from an inconsistent (drifted) encoder. Also: with large B, the InfoNCE temperature τ must be re-tuned — it is not…	nthexp::bricks::mistakes
Define / recall: <b>Late Interaction (ColBERT / ColPali)</b>	Store *per-token* (ColBERT) or *per-patch* (ColPali) embeddings and score a query-document pair by summing the MaxSim — each query token's best match against any document token — instead of comparing two pooled vectors.	nthexp::bricks
Common mistake — Late Interaction (ColBERT / ColPali)?	Thinking it is the same cost as single-vector dense retrieval. Storage is per-token (m vectors per doc, often 100–1000×), and the index is far larger — late interaction buys accuracy and interpretable token-level matching at a real memory/latency price. Compression (ColBERTv2 residuals, binarization) is not optional at scale.	nthexp::bricks::mistakes
Define / recall: <b>Latency-Throughput Tradeoff (TTFT / TPOT / Goodput / SLO)</b>	LLM serving lives on a Pareto frontier trading per-request latency (TTFT, inter-token latency) against aggregate token throughput; the metric the field now optimizes is **goodput** — throughput counting only requests that meet their latency SLO.	nthexp::bricks
Common mistake — Latency-Throughput Tradeoff (TTFT / TPOT / Goodput / SLO)?	Reporting throughput (tokens/sec) as the headline number with no latency constraint. A system can post huge throughput at a batch size whose TPOT is unusable — those tokens are not goodput. Always quote throughput *at a fixed SLO*, and remember TTFT and TPOT trade off differently, so a single "latency" number is meaningless.	nthexp::bricks::mistakes
Define / recall: <b>Latent / Continuous Reasoning</b>	Reasoning in continuous latent space — feeding the model's last hidden state back as the next input embedding (Coconut) or adding recurrent depth at test time (looped transformers) — instead of decoding intermediate steps into discrete tokens, trading interpretability for higher information bandwidth per step.	nthexp::bricks
Common mistake — Latent / Continuous Reasoning?	Assuming latent reasoning is monitorable like CoT. It is the opposite: there are no human-readable intermediate tokens, so chain-of-thought faithfulness/monitoring breaks down entirely — you cannot read the trace. Also: looped recurrence (more depth per token) and Coconut (feeding hidden states back across steps) are different mechanisms; only the…	nthexp::bricks::mistakes
Define / recall: <b>Latent Diffusion (LDM)</b>	Run the diffusion process in the compressed latent space z = E(x) of a frozen, pretrained autoencoder instead of in pixel space — cutting spatial dimensions ~8x per side (~48x total) and thus compute, while a perceptual+adversarial decoder D restores fidelity; the architecture behind Stable Diffusion and most production image/video generators.	nthexp::bricks
Common mistake — Latent Diffusion (LDM)?	Conflating the LDM autoencoder with a generative VAE. It is **deliberately under-regularized** — the KL weight is so small that the latent is nearly an unconstrained autoencoder code, not a sampleable N(0,I) prior. You cannot sample z ~ N(0,I) and decode to get an image; the *diffusion model* learns the latent distribution. The autoencoder's only…	nthexp::bricks::mistakes
Define / recall: <b>Layer Normalization</b>	Normalize each token's activation vector over the feature dimension to zero mean / unit variance, then apply a learned per-feature scale γ and shift β — batch-independent, which is why transformers use it.	nthexp::bricks
Common mistake — Layer Normalization?	Confusing the normalization axis with BatchNorm. LayerNorm normalizes *across features within one sample*; BatchNorm normalizes *across the batch for one feature*. This is exactly why LN suits transformers: it has no batch dependence, no train/inference mismatch, and works with variable sequence lengths and batch size 1.	nthexp::bricks::mistakes
Define / recall: <b>Learned Sparse Retrieval (SPLADE)</b>	Use a transformer's MLM head to predict a sparse, term-weighted vocabulary vector (with learned term expansion) for queries and documents, so retrieval runs on a standard inverted index but with learned semantics — the sparse leg of hybrid search.	nthexp::bricks
Common mistake — Learned Sparse Retrieval (SPLADE)?	Treating SPLADE as "just BM25 with neural weights." The defining feature is **term expansion** — it adds vocab terms that never appear in the text — so it matches semantically like a dense model while staying inverted-index-native. Also: skipping the FLOPS/sparsity regularizer. Without it the vectors densify, query latency explodes, and you lose…	nthexp::bricks::mistakes
Define / recall: <b>Learning-Rate Warmup</b>	Linearly ramp the LR from ~0 to its peak over the first W steps to avoid early divergence from large, poorly-conditioned updates and to let Adam's second-moment estimate accumulate before full-size steps land.	nthexp::bricks
Common mistake — Learning-Rate Warmup?	Treating warmup length as a fixed constant rather than scaling it with batch size and peak LR. Larger batch / higher η_max needs more warmup; too-short warmup is a leading cause of early loss spikes. Conversely, warmup is not a cure-all — with QK-norm, z-loss, and good init you can often shorten it, and it never compensates for a peak LR that is…	nthexp::bricks::mistakes
Define / recall: <b>Length Normalization / Bias Control</b>	Counteract the systematic bias of preference and RL objectives toward longer outputs — because sequence log-probs and reward models both correlate reward with length — via length-normalized rewards (SimPO), explicit length penalties, or length-debiased advantages.	nthexp::bricks
Common mistake — Length Normalization / Bias Control?	Treating it purely as a generation/decoding nuisance fixable with a length penalty at inference. The bias is baked into the *training objective*: an un-normalized DPO/RL gradient actively rewards length, so you must debias the loss (normalize or penalize during training), not just post-hoc clip outputs.	nthexp::bricks::mistakes
Define / recall: <b>Linear Attention (Kernel-Feature / Associative Form)</b>	Replace softmax(QKᵀ)V with φ(Q)(φ(K)ᵀV) so attention is an associative sum computable in O(n) time with a constant-size recurrent state Sₜ = Σ φ(kᵢ)vᵢᵀ — trading the growing KV cache for a fixed outer-product memory.	nthexp::bricks
Common mistake — Linear Attention (Kernel-Feature / Associative Form)?	Thinking plain linear attention matches softmax quality. It does not: the rank-bounded d×d state can only store ~d key-value associations, so it degrades on long-range associative recall, and the unnormalized φ(q)ᵀφ(k) can go negative/blow up. The fixes that made it competitive are **gating/decay and the delta rule**, not the kernel trick alone —…	nthexp::bricks::mistakes
Define / recall: <b>Linear Representation Hypothesis</b>	The conjecture that high-level concepts are encoded as linear directions in a model's activation (residual stream) space, so features superpose additively and concepts can be read, compared, and edited by vector arithmetic.	nthexp::bricks
Common mistake — Linear Representation Hypothesis?	Assuming *every* concept is linear and *globally* so. Counterexamples exist: some features are encoded **multi-dimensionally** (e.g. circular representations of days/months, Engels et al. 2024) or only become linear under the right (causal/whitening) inner product. "Linear direction" without specifying the metric — and whether you mean the probe…	nthexp::bricks::mistakes
Define / recall: <b>Linear-Time-Invariant SSM (S4 / HiPPO / DPLR)</b>	A continuous linear ODE x'(t)=Ax+Bu, y=Cx discretized into a fixed-kernel sequence model whose A is initialized by HiPPO (optimal polynomial memory) and structured as diagonal (S4D) or diagonal-plus-low-rank (DPLR) so the recurrence can be unrolled as a long convolution in O(N log N) for stable long-range memory.	nthexp::bricks
Common mistake — Linear-Time-Invariant SSM (S4 / HiPPO / DPLR)?	Conflating the SSM with Mamba's *selectivity*. Plain S4/S4D is strictly LTI — its kernel is content-independent, so it cannot do data-dependent gating or content-based copying (it fails associative recall). The convolution view only exists *because* it's LTI; the moment A/B/C/Δ depend on the input you lose the global FFT and must use a parallel…	nthexp::bricks::mistakes
Define / recall: <b>LLM-as-a-Judge</b>	Use a strong LLM with a rubric to score or pairwise-rank model outputs as a scalable proxy for human evaluation — the default open-ended-eval substrate and a cheap reward/verifier signal.	nthexp::bricks
Common mistake — LLM-as-a-Judge?	Treating the judge as an unbiased oracle. Judges have systematic biases: **position bias** (favoring the first/second option), **length/verbosity bias** (longer = better), **self-preference** (favoring outputs from the same model family), and **sycophancy**. Mitigations: swap A/B order and average, length-control, and use a judge from a different…	nthexp::bricks::mistakes
Define / recall: <b>Log-Derivative Trick (REINFORCE / Score Function)</b>	∇θ E_{x∼p_θ}[f(x)] = E_{x∼p_θ}[f(x)·∇θ log p_θ(x)] — turns the gradient of an expectation into an expectation of a gradient you can Monte Carlo estimate, even when f is non-differentiable or x is discrete; the basis of policy gradients.	nthexp::bricks
Common mistake — Log-Derivative Trick (REINFORCE / Score Function)?	Thinking you need ∇f. You don't — f can be a non-differentiable, discrete, simulator, or human reward; only log p_θ must be differentiable. The dual mistake: forgetting that a valid baseline must be **independent of the sampled action** (or correlated only through the state), otherwise subtracting it introduces bias.	nthexp::bricks::mistakes
Define / recall: <b>Logit Lens</b>	Decode any intermediate residual-stream activation by projecting it through the final norm + unembedding to read the model's current best-guess token distribution at that layer — interpretability's cheapest "what is the model thinking now" probe.	nthexp::bricks
Common mistake — Logit Lens?	Treating raw logit-lens distributions as a faithful readout for *every* model. The plain lens assumes h_ℓ lives in the same basis W_U expects; many models (and especially non-GPT-2 architectures) have a representational drift / norm mismatch that makes early-layer logit lens look like noise or systematically biased — that artifact is exactly why…	nthexp::bricks::mistakes
Define / recall: <b>Long-Context Eval Methodology (Needle-in-Haystack, RULER)</b>	Synthetic retrieval/aggregation probes — planting "needle" facts in long filler ("haystack") and varying depth × length — to measure the *effective* context length, which is almost always far shorter than the advertised window.	nthexp::bricks
Common mistake — Long-Context Eval Methodology (Needle-in-Haystack, RULER)?	Treating a near-perfect single-needle NIAH heatmap as proof of "true" long context. Single-needle retrieval is the *easiest* probe — it's solvable by lexical/attention-sink shortcuts. Multi-needle, multi-hop tracing, and aggregation collapse much earlier; and synthetic exact-match overstates real-world performance where the answer requires…	nthexp::bricks::mistakes
Define / recall: <b>Long-Convolution Models (Hyena / H3)</b>	Replace attention with data-controlled gating of an implicitly-parameterized, sub-quadratic global convolution whose filter spans the whole sequence (computed via FFT in O(N log N)); H3 is the canonical "why pure SSMs fail at recall" study.	nthexp::bricks
Common mistake — Long-Convolution Models (Hyena / H3)?	Thinking a long convolution alone replaces attention. It does not: a (linear time-invariant) conv applies the *same* filter regardless of content, so it cannot do input-dependent routing or exact recall — exactly the gap H3 measured. The data-dependent **gating** (Hyena) or **selectivity** (Mamba) is the essential ingredient; the FFT conv is just…	nthexp::bricks::mistakes
Define / recall: <b>Long Reasoning Chains (o1 / R1-style)</b>	Models RL-trained (on verifiable rewards) to emit very long internal CoT — exploring, backtracking, and self-verifying before answering — so accuracy scales smoothly with the thinking-token budget; the dominant frontier reasoning paradigm since late 2024.	nthexp::bricks
Common mistake — Long Reasoning Chains (o1 / R1-style)?	Believing the visible CoT is a faithful causal trace of the computation. It is RL-optimized for *getting the answer right*, not for being a transparent log — chains can be post-hoc rationalizations, and monitoring them is unreliable (CoT-faithfulness is an open safety problem). Also: more tokens ≠ monotonic gains — overlong chains overthink and…	nthexp::bricks::mistakes
Define / recall: <b>LoRA Merging & Multi-Adapter Serving</b>	Either fold ΔW=(α/r)BA back into W₀ for zero-overhead single-tenant inference, or keep adapters unmerged and hot-swap/batch hundreds of them off one shared base (S-LoRA, Punica) for multi-tenant serving.	nthexp::bricks
Common mistake — LoRA Merging & Multi-Adapter Serving?	Merging then quantizing and expecting QLoRA accuracy. The adapter was trained against the *quantized* W₀ (with its quantization error baked in); merging into FP16 W₀ and re-quantizing the sum reintroduces error the adapter can't see, degrading quality. Merge into the same precision the adapter trained against, or serve unmerged.	nthexp::bricks::mistakes
Define / recall: <b>LoRA — Low-Rank Adaptation</b>	Fine-tune only a low-rank decomposition ΔW = AB (r << min(d,k)); freeze the pretrained weights; dramatically reduces trainable parameters.	nthexp::bricks
Common mistake — LoRA — Low-Rank Adaptation?	Applying LoRA to all weight matrices equally. In practice: applying LoRA to Q and V projections (and sometimes the FFN) gives most of the benefit; applying to K often helps less.	nthexp::bricks::mistakes
Define / recall: <b>Loss Spikes & Training Instability</b>	Sudden mid-training loss divergences at scale, traced to attention-logit blowup, exploding output/activation norms, bf16 precision limits, or bad data shards — every large-model tech report documents the mitigations.	nthexp::bricks
Common mistake — Loss Spikes & Training Instability?	Treating a spike as a one-off RNG fluke and just lowering the global LR. The LR cut often only delays the divergence; the actual cause is usually a specific mechanism (unbounded logits, Adam ε, a data shard). Diagnose the norm/logit traces first — and remember a spike that *recovers on its own* (loss returns to trend) is benign and should not be…	nthexp::bricks::mistakes
Define / recall: <b>Low-Precision Optimizer States & Stochastic Rounding</b>	Store optimizer moments (and sometimes master weights) in 8-bit/fp8 with per-block dynamic quantization, and apply stochastic rounding to bf16/fp16 weight updates so tiny updates aren't silently truncated — cutting memory/bandwidth ~2-4x while matching fp32 convergence.	nthexp::bricks
Common mistake — Low-Precision Optimizer States & Stochastic Rounding?	Using round-to-nearest for the bf16/8-bit *weight update* instead of stochastic rounding. With round-to-nearest, when |lr·Δ| < ½·ulp(w) every update rounds back to the same value — the model freezes despite nonzero gradients. SR fixes this by being unbiased in expectation. Separately: don't quantize states with a single global scale — outliers…	nthexp::bricks::mistakes
Define / recall: <b>LR-Batch-Size Coupling (Linear / Sqrt Scaling)</b>	To preserve optimization dynamics as you grow the (data-parallel) batch size B, scale the learning rate with B — linearly (η ∝ B) for SGD/momentum, square-root (η ∝ √B) for Adam — but only up to the critical batch size, beyond which the speedup-per-step saturates.	nthexp::bricks
Common mistake — LR-Batch-Size Coupling (Linear / Sqrt Scaling)?	Applying the **linear** rule to **Adam**. Adam is the default LLM optimizer and its correct coupling is closer to √B (or even weaker, with diminishing benefit past B_crit). Linearly scaling Adam's LR with batch size overshoots, causing loss spikes / divergence. The second mistake: assuming any rule holds *past* the critical batch size — beyond…	nthexp::bricks::mistakes
Define / recall: <b>Machine Unlearning</b>	Removing the influence of specific data or capabilities (hazardous knowledge, copyright, PII) from a trained model without full retraining — most methods only suppress outputs, leaving the knowledge shallow and relearnable.	nthexp::bricks
Common mistake — Machine Unlearning?	Believing unlearning removes the knowledge. Most methods only suppress it at the output layer — the information remains in the weights and is recoverable. Relearning attacks (a few fine-tuning steps on benign related data), quantization, or even adding the forget direction back via a steering vector frequently restores the "unlearned" capability.…	nthexp::bricks::mistakes
Define / recall: <b>Masked / Parallel Token Generation (MaskGIT)</b>	Generate a grid of discrete visual tokens non-autoregressively by iteratively unmasking the highest-confidence predictions over a handful of decoding rounds, replacing O(N) raster-order steps with O(8-24) bidirectional passes.	nthexp::bricks
Common mistake — Masked / Parallel Token Generation (MaskGIT)?	Confusing the *parallel* prediction with *independent* sampling. Predicting all masked tokens at once assumes conditional independence given the current context — committing to all of them in one shot produces incoherent samples. The iterative confidence-based re-masking is what fixes this: only a few high-confidence tokens are frozen per round so…	nthexp::bricks::mistakes
Define / recall: <b>Matrix Rank</b>	The number of linearly independent rows/columns of a matrix = its effective dimensionality = the count of nonzero singular values; the whole reason low-rank adaptation, latent KV compression, and bottleneck layers work.	nthexp::bricks
Common mistake — Matrix Rank?	Confusing rank with the matrix's shape or its number of parameters. A 4096×4096 matrix can have rank 8. Conversely, adding a low-rank update BA does NOT make the result low-rank — W + BA is generally full rank; LoRA's economy is in the *parameters trained*, not the rank of the final weight.	nthexp::bricks::mistakes
Define / recall: <b>Matryoshka Representation Learning (MRL)</b>	Train one embedding so that every leading prefix (first m dims) is itself a usable representation, letting you truncate at serve time to trade accuracy for storage/latency with no retraining — baked into text-embedding-3, Nomic Embed, Gemini embeddings.	nthexp::bricks
Common mistake — Matryoshka Representation Learning (MRL)?	Forgetting to **re-normalize after truncation**. The full vector is unit-norm, but `z[:m]` is not — for cosine/dot-product retrieval you must renormalize the prefix or your similarities are silently miscalibrated. Related: assuming you can slice *any* dimension count; only the granularities m∈M actually trained on are guaranteed valid (others…	nthexp::bricks::mistakes
Define / recall: <b>maximal update parameterization (muP)</b>	Width-aware scaling of init variances and per-layer learning rates (Tensor Programs framework) that holds the network in the feature-learning regime as width n grows, so optimal HPs found on a tiny proxy model transfer zero-shot to the full-width run.	nthexp::bricks
Common mistake — maximal update parameterization (muP)?	Thinking μP transfers HPs across *data/tokens or depth* by default. Vanilla μP only guarantees transfer across **width** (and batch size, somewhat). Depth transfer needs Depth-μP (residual branch scaling ∝ 1/√L); transferring across token count still requires the schedule/LR to respect data-scaling. Also: μP transfers the *shape* of the loss-vs-LR…	nthexp::bricks::mistakes
Define / recall: <b>Maximum Mean Discrepancy / Wasserstein Distance</b>	Two distribution distances that, unlike KL, stay finite and informative for disjoint-support distributions — MMD is a kernel two-sample statistic, Wasserstein is optimal-transport "earth-mover" cost; both power WGAN, drift detection, and generative eval.	nthexp::bricks
Common mistake — Maximum Mean Discrepancy / Wasserstein Distance?	Treating them as interchangeable with KL or each other. KL is asymmetric, mode-covering, and infinite under disjoint support; W and MMD are symmetric metrics that *do* see geometry between non-overlapping supports. Also: WGAN works only if the Lipschitz constraint is actually enforced — weight clipping/GP/spectral norm — otherwise the critic is…	nthexp::bricks::mistakes
Define / recall: <b>MCTS-Style Inference Search (LATS)</b>	Run Monte Carlo Tree Search over reasoning/action steps — selection → expansion → simulation → backup — using an LLM as the policy and a value model/PRM as the evaluator, the "AlphaZero-for-reasoning" framing that PRMs exist to guide.	nthexp::bricks
Common mistake — MCTS-Style Inference Search (LATS)?	Believing MCTS strictly dominates simpler test-time search. With a weak/miscalibrated value model, MCTS often loses to best-of-N or beam search at equal FLOPs — and an exploitable PRM gets reward-hacked (the search drives toward high-PRM, wrong-answer branches). The tree only pays off when the verifier signal is strong and the branching factor is…	nthexp::bricks::mistakes
Define / recall: <b>Membership Inference & Training-Data Extraction</b>	Membership inference (MIA) tests whether a given sample was in the training set; extraction attacks make a model regurgitate verbatim memorized data — together the empirical ground truth behind privacy, memorization, and "did it train on my data" claims.	nthexp::bricks
Common mistake — Membership Inference & Training-Data Extraction?	Reporting AUC or balanced accuracy and concluding "no leakage" because it's ~50%. The threat is the tail: a handful of points at TPR@0.1%FPR ≫ baseline is a real breach. Also: extraction proves memorization but a *failed* attack proves nothing — it is a lower bound on leakage, never a privacy guarantee.	nthexp::bricks::mistakes
Define / recall: <b>Memorization vs Generalization</b>	LLMs provably store verbatim training data — extractable via prompting, scaling super-linearly with duplication and model size — a distinct phenomenon from learning generalizing structure, with sharp privacy and copyright stakes.	nthexp::bricks
Common mistake — Memorization vs Generalization?	Treating memorization as pure overfitting that more data or regularization eliminates. It is largely orthogonal to test loss: well-generalizing frontier models still memorize duplicated/rare sequences, and you cannot infer extraction risk from the train/val gap.	nthexp::bricks::mistakes
Define / recall: <b>MFU / Model FLOPs Utilization</b>	Achieved model-FLOPs throughput as a fraction of hardware peak — MFU = (6ND_throughput) / peak_FLOP/s — the universal scorecard every systems and scaling report quotes to justify parallelism and kernel choices.	nthexp::bricks
Common mistake — MFU / Model FLOPs Utilization?	Comparing MFU numbers across different peak denominators. A 40% BF16 MFU and a 40% FP8 MFU are not the same throughput — FP8 peak is ~2x higher. Also: quoting MFU without stating whether sparse or dense tensor-core peak was used (the marketing sparse number is 2x dense and is almost never achievable), and confusing it with HFU when checkpointing…	nthexp::bricks::mistakes
Define / recall: <b>Mixed-Precision Bit Allocation</b>	Assign different bitwidths per layer/channel/group by a sensitivity score (Hessian-trace or gradient-based), keeping the few sensitive components at high precision and aggressively quantizing the rest to hit a target average bit budget.	nthexp::bricks
Common mistake — Mixed-Precision Bit Allocation?	Confusing this with mixed-precision *training* (FP16/BF16 compute + FP32 master weights). That is a uniform numerical-format choice for stability; bit allocation is a *per-component, sensitivity-driven* assignment of differing bitwidths to minimize accuracy loss under a budget. Also: treating uniform-bit average as equivalent — two schemes at the…	nthexp::bricks::mistakes
Define / recall: <b>Mixed Precision</b>	Run compute in 16-bit (FP16/BF16) for speed and memory while keeping an FP32 master copy of weights — and for FP16, loss scaling — to preserve numerical stability; standard since 2018, with BF16 winning because its FP32-range exponent removes the need for scaling.	nthexp::bricks
